expense_id,restaurat_id,bills,vendors,wage advances,repairs,sundries,Exp Date
11325,32,131.16,55.03,76.96,91.26,14.97,2024-01-10
11326,32,129.61,3.55,35.89,9.46,96.47,2024-01-11
11327,32,65.81,20.62,75.66,187.01,32.81,2024-01-12
11328,32,34.35,9.65,43.2,129.8,11.7,2024-01-13
11329,32,359.28,37.07,289.85,44.19,76.68,2024-01-14
11330,32,19.07,5.33,429.22,2.2,5.45,2024-01-15
11331,32,126.3,15.73,641.42,154.54,35.45,2024-01-16
11332,32,78.26,28.53,315.58,54.67,86.5,2024-01-17
11333,32,293.73,35.29,39.7,15.34,21.92,2024-01-18
11334,32,69.03,57.22,947.78,161.37,65.63,2024-01-19
11335,32,55.7,9.14,46.07,334.42,81.84,2024-01-20
11336,32,107.37,25.81,14.86,48.43,98.04,2024-01-21
11337,32,61.03,7.83,411.27,27.84,87.32,2024-01-22
11338,32,257.01,63.04,58.48,201.6,84.43,2024-01-23
11339,32,88.67,73.87,39.97,60.2,99.43,2024-01-24
11340,32,71.86,13.15,46.23,37.21,14.74,2024-01-25
11341,32,130.09,22.74,67.21,29.4,26.86,2024-01-26
11342,32,71.16,39.12,273.19,33.34,30.64,2024-01-27
11343,32,184.59,23.48,0.47,45.75,60.0,2024-01-28
11344,32,355.71,0.44,408.0,79.25,42.3,2024-01-29
11345,32,143.14,70.97,196.23,17.95,47.47,2024-01-30
11346,32,24.45,131.02,5.99,70.94,86.62,2024-01-31
11347,32,125.64,41.97,8.35,128.31,7.81,2024-02-01
11348,32,7.69,69.8,36.6,198.07,11.24,2024-02-02
11349,32,104.67,145.94,133.4,27.29,95.29,2024-02-03
11350,32,23.05,64.72,13.5,138.66,19.15,2024-02-04
11351,32,173.09,27.91,174.03,136.21,99.9,2024-02-05
11352,32,150.75,44.22,99.6,202.9,48.64,2024-02-06
11353,32,67.24,29.84,35.18,260.43,55.61,2024-02-07
11354,32,17.36,7.45,150.73,113.45,18.38,2024-02-08
11355,32,342.87,19.9,373.66,49.8,13.64,2024-02-09
11356,32,113.02,0.52,19.43,36.72,55.05,2024-02-10
11357,32,71.84,61.47,96.56,6.03,48.4,2024-02-11
11358,32,622.23,2.6,16.77,45.67,19.71,2024-02-12
11359,32,63.08,36.92,131.59,38.07,75.92,2024-02-13
11360,32,83.91,28.13,68.22,25.23,87.1,2024-02-14
11361,32,124.15,51.04,365.52,5.65,39.94,2024-02-15
11362,32,10.12,33.0,92.09,20.22,58.18,2024-02-16
11363,32,7.25,44.97,9.06,24.28,4.14,2024-02-17
11364,32,122.38,15.45,23.6,108.01,53.6,2024-02-18
11365,32,190.68,4.13,89.61,9.4,26.97,2024-02-19
11366,32,17.94,32.01,176.99,86.67,49.54,2024-02-20
11367,32,39.92,8.98,78.3,1271.69,42.49,2024-02-21
11368,32,32.33,6.12,477.38,6.89,65.94,2024-02-22
11369,32,128.02,27.22,517.88,13.55,66.79,2024-02-23
11370,32,53.98,110.53,503.47,32.31,64.91,2024-02-24
11371,32,12.74,6.91,212.72,27.26,36.32,2024-02-25
11372,32,525.36,4.55,114.22,37.87,20.83,2024-02-26
11373,32,145.56,77.3,42.84,104.27,17.98,2024-02-27
11374,32,58.35,17.51,435.44,8.97,26.06,2024-02-28
11375,32,44.35,24.58,48.42,9.15,65.47,2024-02-29
11376,32,113.4,56.15,11.08,30.54,11.58,2024-03-01
11377,32,463.43,53.85,59.78,56.13,55.99,2024-03-02
11378,32,174.99,51.61,54.97,2.79,23.76,2024-03-03
11379,32,75.31,40.09,177.15,5.62,65.16,2024-03-04
11380,32,136.59,21.57,120.19,267.1,59.62,2024-03-05
11381,32,262.34,31.36,303.64,12.9,97.66,2024-03-06
11382,32,399.46,21.62,353.26,9.63,98.68,2024-03-07
11383,32,135.04,5.04,152.76,29.82,95.96,2024-03-08
11384,32,96.3,20.84,78.87,128.53,44.69,2024-03-09
11385,32,42.14,54.42,229.7,299.99,36.05,2024-03-10
11386,32,9.49,49.22,295.13,135.09,30.83,2024-03-11
11387,32,207.72,29.71,171.64,164.64,47.18,2024-03-12
11388,32,162.01,0.14,18.66,187.59,6.22,2024-03-13
11389,32,105.89,3.58,125.02,84.63,38.44,2024-03-14
11390,32,240.37,13.42,167.95,45.52,90.97,2024-03-15
11391,32,98.76,17.52,36.73,52.68,78.98,2024-03-16
11392,32,84.61,8.88,50.07,30.14,27.27,2024-03-17
11393,32,0.31,18.85,34.52,11.26,41.67,2024-03-18
11394,32,542.9,24.2,190.8,112.68,55.71,2024-03-19
11395,32,95.55,23.6,168.17,47.56,31.8,2024-03-20
11396,32,52.05,3.53,135.45,288.81,14.32,2024-03-21
11397,32,47.3,4.39,251.13,70.41,92.98,2024-03-22
11398,32,51.02,24.29,89.43,76.7,11.37,2024-03-23
11399,32,208.09,9.41,204.84,266.65,81.35,2024-03-24
11400,32,267.94,26.57,184.26,5.15,45.59,2024-03-25
11401,32,101.4,11.6,118.86,56.39,13.07,2024-03-26
11402,32,158.42,12.49,169.53,17.12,70.89,2024-03-27
11403,32,124.88,43.14,283.34,76.13,86.58,2024-03-28
11404,32,15.65,61.7,495.31,314.39,68.26,2024-03-29
11405,32,22.31,6.99,62.39,3.17,64.79,2024-03-30
11406,32,18.54,23.77,494.09,4.04,62.76,2024-03-31
11407,32,232.26,3.18,31.3,32.82,6.95,2024-04-01
11408,32,46.34,81.52,285.57,49.62,6.8,2024-04-02
11409,32,239.69,78.15,73.61,31.02,7.14,2024-04-03
11410,32,6.02,74.81,231.95,1404.21,76.58,2024-04-04
11411,32,75.99,151.0,72.03,11.68,37.95,2024-04-05
11412,32,334.71,15.79,35.15,187.62,45.92,2024-04-06
11413,32,197.07,14.63,380.46,24.61,21.28,2024-04-07
11414,32,116.47,53.05,52.34,80.79,99.08,2024-04-08
11415,32,88.95,11.33,77.81,118.52,46.74,2024-04-09
11416,32,85.6,13.85,15.32,59.13,81.99,2024-04-10
11417,32,308.55,4.21,256.35,30.38,27.33,2024-04-11
11418,32,54.59,32.81,128.89,53.1,18.96,2024-04-12
11419,32,91.96,5.86,124.11,21.07,59.3,2024-04-13
11420,32,62.54,3.62,260.42,115.07,97.2,2024-04-14
11421,32,117.13,114.52,235.41,165.06,2.45,2024-04-15
11422,32,63.58,19.78,22.14,103.65,66.79,2024-04-16
11423,32,267.76,32.79,737.89,9.83,59.34,2024-04-17
11424,32,379.75,86.06,312.57,94.22,75.53,2024-04-18
11425,32,229.71,8.76,7.33,185.18,87.81,2024-04-19
11426,32,264.6,67.29,115.94,77.3,68.28,2024-04-20
11427,32,54.86,43.2,35.62,15.59,7.93,2024-04-21
11428,32,432.92,0.86,319.96,81.56,34.59,2024-04-22
11429,32,118.4,16.45,55.02,12.18,18.86,2024-04-23
11430,32,263.33,107.37,870.77,45.08,88.17,2024-04-24
11431,32,120.27,33.1,175.76,102.35,14.5,2024-04-25
11432,32,231.76,115.39,182.17,80.12,44.56,2024-04-26
11433,32,182.95,33.22,258.66,0.91,91.47,2024-04-27
11434,32,101.23,15.44,3.56,100.51,67.21,2024-04-28
11435,32,208.93,62.98,3.33,230.76,35.98,2024-04-29
11436,32,217.1,11.78,100.63,177.92,47.62,2024-04-30
11437,32,51.84,79.03,111.12,116.1,48.03,2024-05-01
11438,32,8.54,56.66,141.39,65.67,56.72,2024-05-02
11439,32,235.4,54.18,654.23,1396.79,37.0,2024-05-03
11440,32,384.65,18.52,293.38,96.04,45.16,2024-05-04
11441,32,106.26,41.27,428.96,17.73,68.26,2024-05-05
11442,32,127.69,96.06,710.47,8.68,45.2,2024-05-06
11443,32,169.25,126.69,86.16,32.54,4.13,2024-05-07
11444,32,50.0,25.48,203.53,13.18,97.8,2024-05-08
11445,32,350.84,11.98,72.88,120.39,37.7,2024-05-09
11446,32,116.8,79.04,15.58,160.36,90.55,2024-05-10
11447,32,62.98,10.5,834.24,300.52,64.82,2024-05-11
11448,32,53.01,7.89,64.98,124.03,88.28,2024-05-12
11449,32,64.58,5.22,7.0,148.26,80.5,2024-05-13
11450,32,164.38,6.6,108.27,62.86,25.41,2024-05-14
11451,32,81.9,54.54,184.45,15.66,72.24,2024-05-15
11452,32,76.71,35.58,28.44,1231.93,91.55,2024-05-16
11453,32,240.87,7.42,108.15,59.57,83.66,2024-05-17
11454,32,124.69,58.67,21.15,207.76,65.13,2024-05-18
11455,32,13.75,23.59,109.62,1400.27,16.48,2024-05-19
11456,32,110.14,18.7,163.83,23.04,54.65,2024-05-20
11457,32,999.99,1.5,715.61,65.06,51.44,2024-05-21
11458,32,23.62,3.18,40.85,142.05,4.14,2024-05-22
11459,32,16.28,74.01,425.02,150.13,6.28,2024-05-23
11460,32,27.03,7.07,21.23,48.98,8.26,2024-05-24
11461,32,17.53,28.14,265.08,26.41,66.78,2024-05-25
11462,32,15.84,100.02,291.88,73.23,56.85,2024-05-26
11463,32,116.04,28.51,579.46,91.91,79.47,2024-05-27
11464,32,131.01,0.09,9.62,1.63,64.48,2024-05-28
11465,32,159.62,5.37,60.84,149.26,56.94,2024-05-29
11466,32,135.62,22.65,239.78,40.48,96.27,2024-05-30
11467,32,32.7,13.72,79.47,159.9,70.53,2024-05-31
11468,32,32.17,15.32,486.08,10.03,50.71,2024-06-01
11469,32,4.88,18.01,951.01,60.22,89.67,2024-06-02
11470,32,4.18,6.28,237.52,45.53,7.86,2024-06-03
11471,32,84.38,25.09,76.19,45.79,11.66,2024-06-04
11472,32,1.63,27.94,7.95,81.43,69.62,2024-06-05
11473,32,65.75,0.38,190.31,124.75,18.65,2024-06-06
11474,32,89.22,37.31,81.04,28.87,56.03,2024-06-07
11475,32,73.94,14.84,133.92,57.64,14.03,2024-06-08
11476,32,87.0,74.8,27.62,115.78,89.45,2024-06-09
11477,32,66.35,60.09,375.97,65.71,45.91,2024-06-10
11478,32,281.39,26.24,3.26,33.93,58.48,2024-06-11
11479,32,39.91,23.11,421.29,61.06,58.32,2024-06-12
11480,32,5.85,6.47,5.05,136.26,95.45,2024-06-13
11481,32,31.88,59.99,423.87,3.95,42.98,2024-06-14
11482,32,180.96,79.16,75.76,37.9,18.35,2024-06-15
11483,32,202.75,7.66,144.08,8.31,78.13,2024-06-16
11484,32,159.63,13.29,373.53,26.29,44.39,2024-06-17
11485,32,63.57,21.57,168.13,26.39,85.69,2024-06-18
11486,32,90.93,0.67,999.99,32.77,76.5,2024-06-19
11487,32,70.25,6.77,17.07,29.12,74.01,2024-06-20
11488,32,120.99,26.57,62.1,6.86,86.73,2024-06-21
11489,32,570.06,2.91,148.54,0.29,29.6,2024-06-22
11490,32,45.14,86.88,342.05,56.14,60.24,2024-06-23
11491,32,293.35,39.67,493.06,87.72,77.31,2024-06-24
11492,32,272.9,59.52,235.22,167.23,27.26,2024-06-25
11493,32,392.94,9.9,12.68,207.14,93.67,2024-06-26
11494,32,101.92,2.1,145.11,64.65,23.11,2024-06-27
11495,32,106.77,5.91,9.86,21.82,95.85,2024-06-28
11496,32,687.16,20.83,586.32,56.65,42.8,2024-06-29
11497,32,60.06,142.39,164.5,40.29,62.13,2024-06-30
11498,32,1.58,11.69,82.44,268.22,10.24,2024-07-01
11499,32,60.16,21.15,235.12,161.26,2.39,2024-07-02
11500,32,333.16,26.95,16.26,198.57,54.87,2024-07-03
11501,32,84.07,165.96,89.75,44.03,31.39,2024-07-04
11502,32,161.73,22.62,136.76,16.88,57.14,2024-07-05
11503,32,335.05,74.48,82.63,34.21,41.05,2024-07-06
11504,32,191.85,22.54,128.88,2.94,48.93,2024-07-07
11505,32,356.33,0.27,33.84,53.86,12.09,2024-07-08
11506,32,555.98,10.68,144.2,6.54,2.07,2024-07-09
11507,32,85.52,78.56,19.23,42.23,72.25,2024-07-10
11508,32,55.35,78.57,79.47,159.84,98.31,2024-07-11
11509,32,37.99,5.36,242.94,80.98,56.66,2024-07-12
11510,32,480.25,26.36,156.47,120.83,82.45,2024-07-13
11511,32,129.14,23.95,342.76,244.73,11.06,2024-07-14
11512,32,60.29,41.47,77.87,26.24,15.2,2024-07-15
11513,32,4.36,72.23,58.18,178.04,70.52,2024-07-16
11514,32,226.76,11.04,492.14,182.9,52.92,2024-07-17
11515,32,279.75,56.64,23.73,89.99,35.74,2024-07-18
11516,32,392.63,16.03,474.48,0.63,57.39,2024-07-19
11517,32,324.01,54.43,118.62,315.3,69.18,2024-07-20
11518,32,106.36,32.64,31.22,1387.14,36.62,2024-07-21
11519,32,373.86,48.51,12.29,120.69,55.93,2024-07-22
11520,32,150.18,105.95,261.01,23.12,32.21,2024-07-23
11521,32,94.8,27.91,32.93,3.46,97.81,2024-07-24
11522,32,38.33,23.0,228.17,29.63,78.26,2024-07-25
11523,32,98.06,104.33,173.24,1069.84,32.05,2024-07-26
11524,32,32.9,38.11,130.06,99.18,92.02,2024-07-27
11525,32,245.25,16.3,28.68,167.78,87.61,2024-07-28
11526,32,21.64,16.25,36.84,44.95,1.46,2024-07-29
11527,32,97.89,16.55,188.89,25.4,89.17,2024-07-30
11528,32,445.08,9.09,71.28,27.8,59.61,2024-07-31
11529,32,523.27,16.46,100.55,11.44,22.63,2024-08-01
11530,32,3.87,31.36,67.95,76.4,20.09,2024-08-02
11531,32,303.94,19.98,78.18,65.63,75.11,2024-08-03
11532,32,13.84,13.57,374.17,82.04,78.81,2024-08-04
11533,32,184.74,14.61,384.93,164.26,14.77,2024-08-05
11534,32,97.06,9.14,14.37,15.44,93.64,2024-08-06
11535,32,20.7,96.78,259.03,183.42,47.94,2024-08-07
11536,32,222.04,101.08,223.59,117.77,16.23,2024-08-08
11537,32,213.83,13.92,142.13,75.83,37.37,2024-08-09
11538,32,14.75,92.72,43.09,165.27,56.41,2024-08-10
11539,32,272.22,27.84,124.5,243.64,88.09,2024-08-11
11540,32,15.43,15.75,207.49,77.81,62.98,2024-08-12
11541,32,249.22,44.48,368.45,104.86,26.92,2024-08-13
11542,32,303.31,0.66,470.43,121.55,90.53,2024-08-14
11543,32,260.59,60.28,245.28,2.17,56.45,2024-08-15
11544,32,221.33,27.52,92.57,67.01,6.63,2024-08-16
11545,32,162.04,41.91,48.77,73.74,81.47,2024-08-17
11546,32,12.98,46.73,28.41,176.3,47.06,2024-08-18
11547,32,15.84,148.01,170.24,149.67,80.11,2024-08-19
11548,32,182.3,39.19,105.62,41.59,31.07,2024-08-20
11549,32,32.78,4.09,474.68,174.41,22.65,2024-08-21
11550,32,68.91,68.18,408.3,1203.96,12.4,2024-08-22
11551,32,13.05,28.55,146.21,121.62,30.06,2024-08-23
11552,32,50.61,37.61,16.84,1.49,51.08,2024-08-24
11553,32,50.27,43.19,48.28,45.77,10.46,2024-08-25
11554,32,81.95,82.85,193.53,64.91,79.2,2024-08-26
11555,32,73.39,2.76,199.26,30.89,74.62,2024-08-27
11556,32,94.33,126.43,192.44,133.28,93.03,2024-08-28
11557,32,125.1,69.09,327.05,60.23,55.18,2024-08-29
11558,32,104.87,55.49,116.14,63.08,29.13,2024-08-30
11559,32,29.24,15.54,320.33,34.77,56.4,2024-08-31
11560,32,118.58,50.31,493.4,9.71,50.69,2024-09-01
11561,32,34.63,32.26,385.98,16.49,17.24,2024-09-02
11562,32,999.99,41.47,21.19,13.72,22.49,2024-09-03
11563,32,402.02,14.41,260.18,28.44,59.01,2024-09-04
11564,32,280.29,14.29,613.74,59.3,80.83,2024-09-05
11565,32,112.92,27.41,87.95,222.32,10.65,2024-09-06
11566,32,28.09,111.43,178.42,120.43,41.87,2024-09-07
11567,32,62.44,34.38,262.13,218.34,4.92,2024-09-08
11568,32,51.45,7.79,80.67,1.38,10.67,2024-09-09
11569,32,109.52,23.85,362.01,33.56,62.34,2024-09-10
11570,32,18.21,6.75,131.14,201.63,29.97,2024-09-11
11571,32,280.01,16.77,176.16,498.81,48.2,2024-09-12
11572,32,4.01,8.85,354.11,0.53,54.47,2024-09-13
11573,32,4.64,10.0,843.38,109.46,19.79,2024-09-14
11574,32,59.84,65.56,93.08,136.64,69.13,2024-09-15
11575,32,217.22,49.32,476.22,107.54,8.66,2024-09-16
11576,32,111.46,47.9,201.61,36.03,98.13,2024-09-17
11577,32,5.92,10.1,84.9,46.82,9.69,2024-09-18
11578,32,24.0,3.19,415.72,63.8,39.89,2024-09-19
11579,32,131.05,3.37,14.02,16.63,22.22,2024-09-20
11580,32,346.02,0.14,227.06,37.17,45.06,2024-09-21
11581,32,139.74,9.19,312.92,45.9,89.13,2024-09-22
11582,32,29.78,9.04,344.04,267.74,84.38,2024-09-23
11583,32,422.36,20.68,369.12,15.49,48.18,2024-09-24
11584,32,70.55,52.26,151.91,109.99,29.17,2024-09-25
11585,32,55.07,3.99,74.82,39.55,91.82,2024-09-26
11586,32,183.23,120.47,168.85,27.5,17.44,2024-09-27
11587,32,152.69,25.66,0.89,17.54,27.5,2024-09-28
11588,32,134.71,10.46,169.94,20.11,93.66,2024-09-29
11589,32,407.51,38.77,48.71,76.76,90.79,2024-09-30
11590,32,607.02,6.63,62.1,70.84,84.01,2024-10-01
11591,32,43.88,68.52,125.2,18.62,95.25,2024-10-02
11592,32,190.13,18.35,232.92,7.13,74.39,2024-10-03
11593,32,12.23,14.45,267.87,20.16,57.85,2024-10-04
11594,32,43.16,33.23,9.77,21.44,57.24,2024-10-05
11595,32,222.75,45.85,68.06,66.64,23.21,2024-10-06
11596,32,373.26,0.34,189.86,383.25,4.14,2024-10-07
11597,32,673.03,9.34,780.24,14.15,81.63,2024-10-08
11598,32,156.01,47.1,394.36,126.39,73.41,2024-10-09
11599,32,162.42,40.01,33.4,12.43,84.49,2024-10-10
11600,32,61.79,1.3,96.69,182.72,50.81,2024-10-11
11601,32,825.07,59.47,428.04,98.84,87.91,2024-10-12
11602,32,25.18,25.79,233.02,374.99,40.54,2024-10-13
11603,32,382.19,2.39,47.22,326.68,48.44,2024-10-14
11604,32,162.5,2.82,317.38,45.96,75.63,2024-10-15
11605,32,149.63,104.47,58.63,1449.89,93.12,2024-10-16
11606,32,52.64,18.89,290.49,243.11,83.93,2024-10-17
11607,32,135.95,16.64,425.19,261.26,31.07,2024-10-18
11608,32,38.39,123.58,164.98,194.48,96.35,2024-10-19
11609,32,4.27,57.82,155.03,51.71,47.08,2024-10-20
11610,32,273.15,3.89,519.72,71.79,60.54,2024-10-21
11611,32,14.43,88.81,16.02,12.57,2.56,2024-10-22
11612,32,58.42,60.71,14.95,298.96,89.83,2024-10-23
11613,32,89.67,39.65,65.85,185.98,93.32,2024-10-24
11614,32,154.52,16.34,81.09,38.87,90.78,2024-10-25
11615,32,2.28,21.61,57.69,263.0,57.57,2024-10-26
11616,32,33.72,107.49,164.86,77.09,25.86,2024-10-27
11617,32,90.52,50.66,81.39,142.6,41.2,2024-10-28
11618,32,91.68,11.95,143.18,77.34,64.14,2024-10-29
11619,32,161.98,24.39,506.18,2.75,50.54,2024-10-30
11620,32,74.74,199.99,83.34,1025.54,54.95,2024-10-31
11621,32,546.77,35.03,313.63,0.07,95.44,2024-11-01
11622,32,3.85,8.22,250.59,50.41,42.64,2024-11-02
11623,32,19.85,109.46,194.07,91.48,3.22,2024-11-03
11624,32,81.93,32.95,142.36,35.17,86.69,2024-11-04
11625,32,66.43,46.7,23.95,244.31,93.53,2024-11-05
11626,32,82.02,1.94,136.26,469.59,41.95,2024-11-06
11627,32,21.51,58.84,81.7,17.03,65.58,2024-11-07
11628,32,11.07,124.72,486.36,60.29,16.52,2024-11-08
11629,32,371.15,87.21,67.11,49.83,72.87,2024-11-09
11630,32,121.7,17.53,10.55,5.07,60.0,2024-11-10
11631,32,128.75,5.63,121.6,236.85,97.47,2024-11-11
11632,32,4.67,156.82,5.59,62.68,50.21,2024-11-12
11633,32,431.23,34.41,42.46,14.37,39.87,2024-11-13
11634,32,110.08,13.86,327.85,40.11,13.24,2024-11-14
11635,32,10.77,40.91,301.43,121.98,92.49,2024-11-15
11636,32,53.27,38.91,169.69,60.38,51.67,2024-11-16
11637,32,130.8,14.39,23.99,67.39,59.73,2024-11-17
11638,32,22.83,9.26,225.95,72.38,23.04,2024-11-18
11639,32,245.46,35.96,6.11,31.44,21.49,2024-11-19
11640,32,603.32,19.01,166.08,25.63,16.84,2024-11-20
11641,32,46.44,25.33,788.85,19.92,86.33,2024-11-21
11642,32,5.3,6.74,57.2,88.4,68.1,2024-11-22
11643,32,6.75,69.92,220.81,56.86,39.66,2024-11-23
11644,32,550.36,47.7,252.43,31.61,92.85,2024-11-24
11645,32,673.06,8.28,13.26,67.28,84.26,2024-11-25
11646,32,178.65,26.96,12.84,22.47,33.03,2024-11-26
11647,32,67.05,93.07,524.38,44.86,57.29,2024-11-27
11648,32,151.34,71.16,351.91,154.47,46.75,2024-11-28
11649,32,148.0,48.84,39.23,66.75,76.9,2024-11-29
11650,32,165.08,30.34,80.31,95.9,14.52,2024-11-30
11651,32,18.59,42.03,476.79,45.66,74.22,2024-12-01
11652,32,31.69,69.53,90.06,118.89,50.85,2024-12-02
11653,32,21.98,98.04,75.99,1.33,99.1,2024-12-03
11654,32,12.02,16.3,152.63,150.55,20.25,2024-12-04
11655,32,84.98,93.23,174.69,37.69,23.77,2024-12-05
11656,32,55.22,19.36,416.76,109.24,53.9,2024-12-06
11657,32,154.11,19.43,233.79,19.25,51.7,2024-12-07
11658,32,141.76,35.9,838.11,190.59,62.48,2024-12-08
11659,32,41.64,8.52,212.12,83.71,30.0,2024-12-09
11660,32,65.35,124.03,60.43,285.58,13.25,2024-12-10
11661,32,32.37,2.52,224.52,51.83,90.51,2024-12-11
11662,32,260.35,38.77,98.96,1321.78,87.99,2024-12-12
11663,32,501.36,26.02,26.54,115.52,69.16,2024-12-13
11664,32,216.64,34.83,431.23,27.55,74.95,2024-12-14
11665,32,279.64,16.17,85.62,67.36,92.04,2024-12-15
11666,32,129.3,25.16,164.28,192.31,61.41,2024-12-16
11667,32,392.91,68.94,313.25,66.08,85.02,2024-12-17
11668,32,37.2,26.24,999.99,163.46,29.59,2024-12-18
11669,32,164.36,90.11,376.92,37.45,88.09,2024-12-19
11670,32,71.95,53.26,513.85,47.61,14.78,2024-12-20
11671,32,66.69,45.96,554.92,21.71,67.18,2024-12-21
11672,32,37.23,19.44,136.46,132.64,71.0,2024-12-22
11673,32,41.29,39.03,82.24,17.95,22.68,2024-12-23
11674,32,56.84,15.03,87.05,104.81,11.72,2024-12-24
11675,32,283.11,60.98,221.47,134.71,28.6,2024-12-25
11676,32,86.36,31.07,166.96,3.76,90.4,2024-12-26
11677,32,70.92,9.99,999.99,109.72,99.58,2024-12-27
11678,32,128.64,29.5,66.62,88.7,63.47,2024-12-28
11679,32,92.57,53.2,190.59,1419.97,71.54,2024-12-29
11680,32,22.74,25.38,39.37,57.92,78.11,2024-12-30
11681,33,58.48,32.56,19.12,43.66,73.88,2024-01-01
11682,33,47.23,1.46,688.4,101.62,2.1,2024-01-02
11683,33,329.63,15.42,340.02,362.9,26.37,2024-01-03
11684,33,111.01,33.07,57.9,9.19,29.91,2024-01-04
11685,33,485.26,30.76,228.29,170.34,18.96,2024-01-05
11686,33,37.85,7.5,120.26,1055.34,85.76,2024-01-06
11687,33,134.21,15.63,532.15,51.29,56.08,2024-01-07
11688,33,136.52,11.37,152.15,7.58,98.36,2024-01-08
11689,33,183.14,41.93,45.1,4.59,69.76,2024-01-09
11690,33,37.89,1.79,66.93,64.45,44.08,2024-01-10
11691,33,330.59,3.84,124.39,18.74,95.33,2024-01-11
11692,33,30.25,17.97,54.65,66.37,37.56,2024-01-12
11693,33,18.03,72.22,999.99,275.91,85.95,2024-01-13
11694,33,112.0,106.06,131.14,47.76,6.6,2024-01-14
11695,33,0.23,51.37,6.54,53.4,41.35,2024-01-15
11696,33,2.66,21.61,147.6,28.02,75.71,2024-01-16
11697,33,87.63,46.48,126.2,143.23,85.3,2024-01-17
11698,33,86.06,7.08,290.65,3.02,64.96,2024-01-18
11699,33,191.71,9.05,4.89,13.62,17.93,2024-01-19
11700,33,153.17,52.99,37.32,188.29,94.78,2024-01-20
11701,33,95.5,5.31,16.12,34.47,66.35,2024-01-21
11702,33,114.23,20.86,354.47,11.88,68.83,2024-01-22
11703,33,32.42,8.76,53.45,1385.73,76.36,2024-01-23
11704,33,11.95,2.9,164.69,2.96,72.43,2024-01-24
11705,33,472.88,54.17,556.72,116.23,98.51,2024-01-25
11706,33,56.27,44.77,236.52,212.23,9.09,2024-01-26
11707,33,486.16,110.71,271.57,70.06,32.47,2024-01-27
11708,33,224.62,11.07,619.42,71.65,58.13,2024-01-28
11709,33,136.18,70.72,254.95,63.25,22.37,2024-01-29
11710,33,73.11,125.8,261.14,17.25,74.56,2024-01-30
11711,33,121.87,41.0,137.97,57.84,72.16,2024-01-31
11712,33,123.49,47.99,417.36,4.76,30.74,2024-02-01
11713,33,36.31,11.7,297.02,7.3,90.57,2024-02-02
11714,33,594.65,61.46,584.26,5.59,7.69,2024-02-03
11715,33,148.05,7.63,540.11,104.83,58.15,2024-02-04
11716,33,341.92,9.26,74.16,153.43,26.33,2024-02-05
11717,33,29.26,1.4,80.05,24.19,54.74,2024-02-06
11718,33,404.31,17.45,640.48,58.43,35.85,2024-02-07
11719,33,41.85,82.25,220.15,23.97,45.21,2024-02-08
11720,33,159.87,69.28,473.85,45.72,77.22,2024-02-09
11721,33,34.59,21.04,521.4,33.8,49.94,2024-02-10
11722,33,41.65,2.65,253.46,180.97,72.82,2024-02-11
11723,33,284.92,0.67,86.61,144.29,3.94,2024-02-12
11724,33,56.49,32.88,212.23,13.94,97.05,2024-02-13
11725,33,167.53,44.89,24.28,80.61,73.5,2024-02-14
11726,33,271.61,48.52,15.67,51.21,50.38,2024-02-15
11727,33,200.81,7.37,140.05,179.0,17.19,2024-02-16
11728,33,14.94,2.17,259.94,47.67,51.08,2024-02-17
11729,33,323.41,15.07,186.98,76.6,16.5,2024-02-18
11730,33,172.16,16.07,249.36,57.6,88.83,2024-02-19
11731,33,256.8,30.59,68.2,6.0,11.33,2024-02-20
11732,33,90.55,52.81,66.8,92.38,68.31,2024-02-21
11733,33,210.48,37.18,61.0,13.53,13.04,2024-02-22
11734,33,165.18,29.21,208.54,28.7,6.82,2024-02-23
11735,33,324.93,22.23,66.55,36.36,15.07,2024-02-24
11736,33,22.94,66.91,39.96,1186.37,58.28,2024-02-25
11737,33,21.89,50.67,926.38,56.93,28.16,2024-02-26
11738,33,158.41,38.99,17.77,19.69,78.45,2024-02-27
11739,33,2.54,64.9,141.63,70.0,77.23,2024-02-28
11740,33,210.9,44.21,471.85,138.21,84.75,2024-02-29
11741,33,78.7,7.63,938.25,228.19,18.82,2024-03-01
11742,33,16.25,63.75,96.23,17.11,12.43,2024-03-02
11743,33,38.78,31.43,70.4,120.34,50.88,2024-03-03
11744,33,72.9,28.15,320.21,8.55,47.53,2024-03-04
11745,33,110.15,100.82,23.69,31.99,19.99,2024-03-05
11746,33,123.02,119.7,385.92,144.43,47.25,2024-03-06
11747,33,89.25,18.0,35.54,22.91,88.78,2024-03-07
11748,33,150.96,159.18,63.32,1342.67,29.94,2024-03-08
11749,33,132.61,26.72,305.01,11.4,6.8,2024-03-09
11750,33,19.59,47.44,2.43,341.26,88.79,2024-03-10
11751,33,95.41,29.01,55.84,172.09,19.9,2024-03-11
11752,33,99.84,69.62,888.06,30.63,49.32,2024-03-12
11753,33,31.75,46.05,70.03,44.77,97.18,2024-03-13
11754,33,48.12,16.51,221.51,40.8,44.13,2024-03-14
11755,33,234.39,33.07,533.22,22.83,58.63,2024-03-15
11756,33,216.47,70.47,403.97,174.4,76.59,2024-03-16
11757,33,20.97,12.34,161.19,27.34,1.74,2024-03-17
11758,33,279.81,57.04,73.44,170.94,66.82,2024-03-18
11759,33,13.4,2.18,455.98,67.99,13.86,2024-03-19
